id	contig
KDU79069	BD_contigs_contig_26348
KDU79095	BD_contigs_contig_97151
KDU79152	BD_contigs_contig_80759
KDU79168	BD_contigs_contig_113202
KDU79168	BD_contigs_contig_17984
KDU79168	BD_contigs_contig_56426
KDU79355	BD_contigs_contig_88739
KDU79358	BD_contigs_contig_81424
KDU79417	BD_contigs_contig_65504
KDU79519	BD_contigs_contig_14020
KDU79542	BD_contigs_contig_85429
KDU79590	BD_contigs_contig_87039
KDU79619	BD_contigs_contig_64782
KDU79658	BD_contigs_contig_2142
KDU79662	BD_contigs_contig_29064
KDU79662	BD_contigs_contig_2317
KDU79681	BD_contigs_contig_74625
KDU79711	BD_contigs_contig_54109
KDU79777	BD_contigs_contig_82271
KDU79922	BD_contigs_contig_38600
KDU79930	BD_contigs_contig_35484
KEJ87646	BD_contigs_contig_70653
KEJ87646	BD_contigs_contig_47188
KEJ91239	BD_contigs_contig_79527
KEJ91239	BD_contigs_contig_113876
KEJ91239	BD_contigs_contig_113876
KEJ91239	BD_contigs_contig_79527
KEO42886	BD_contigs_contig_55832
KEO42955	BD_contigs_contig_29998
KEO45217	BD_contigs_contig_31695
KEO45217	BD_contigs_contig_1826
KEQ33615	BD_contigs_contig_20799
KEQ33615	BD_contigs_contig_20799
KEQ37766	BD_contigs_contig_64614
KEQ39304	BD_contigs_contig_36229
KEQ41057	BD_contigs_contig_66713
KEQ43801	BD_contigs_contig_48702
KEQ44091	BD_contigs_contig_97739
KEQ44586	BD_contigs_contig_60416
KEQ44944	BD_contigs_contig_33130
KEQ45031	BD_contigs_contig_103423
KEQ45756	BD_contigs_contig_19057
KEQ45756	BD_contigs_contig_19138
KEQ49245	BD_contigs_contig_89053
KEQ49245	BD_contigs_contig_89053
KFI52314	BD_contigs_contig_109053
KFI99684	BD_contigs_contig_109906
KFJ01641	BD_contigs_contig_14731
KFL93528	BD_contigs_contig_107782
KFL93528	BD_contigs_contig_106911
KFL96038	BD_contigs_contig_110089
KFL96534	BD_contigs_contig_110036
KFL96648	BD_contigs_contig_91162
KFL96866	BD_contigs_contig_57436
KFL96919	BD_contigs_contig_92507
KFL97340	BD_contigs_contig_108136
KFL97925	BD_contigs_contig_67132
KFL98019	BD_contigs_contig_109082
KFL98961	BD_contigs_contig_37038
KFL98961	BD_contigs_contig_37038
KFL99630	BD_contigs_contig_5920
KGE61751	BD_contigs_contig_8820
KGE61851	BD_contigs_contig_8097
KGE62123	BD_contigs_contig_60533
KGE62830	BD_contigs_contig_70165
KGF13516	BD_contigs_contig_112941
KGF13516	BD_contigs_contig_112941
KGF13836	BD_contigs_contig_31100
KGF15386	BD_contigs_contig_100076
KGF24862	BD_contigs_contig_106367
KGF25521	BD_contigs_contig_44707
KGF25521	BD_contigs_contig_64863
KGF27846	BD_contigs_contig_110848
KGF30040	BD_contigs_contig_43127
KGF32437	BD_contigs_contig_97310
KGF32460	BD_contigs_contig_104125
KGF32468	BD_contigs_contig_86828
KGF32983	BD_contigs_contig_26582
KGF32983	BD_contigs_contig_26579
KGF37327	BD_contigs_contig_45600
KGF39369	BD_contigs_contig_96030
KGF39427	BD_contigs_contig_18195
KGF40300	BD_contigs_contig_18872
KGF40844	BD_contigs_contig_84753
KGF40892	BD_contigs_contig_59227
KGF40892	BD_contigs_contig_102323
KGF40892	BD_contigs_contig_6525
KGF40897	BD_contigs_contig_10453
KGF40897	BD_contigs_contig_90316
KGF40903	BD_contigs_contig_22475
KGF41060	BD_contigs_contig_79892
KGF41060	BD_contigs_contig_13262
KGF41430	BD_contigs_contig_54145
KGF41430	BD_contigs_contig_54146
KGF41430	BD_contigs_contig_101235
KGF41430	BD_contigs_contig_113522
KGF42314	BD_contigs_contig_61248
KGF42326	BD_contigs_contig_51788
KGF42740	BD_contigs_contig_36154
KGF43025	BD_contigs_contig_33528
KGF43298	BD_contigs_contig_43829
KGF43335	BD_contigs_contig_58600
KGF43752	BD_contigs_contig_76124
KGF46688	BD_contigs_contig_47860
KGF48698	BD_contigs_contig_99599
KGF49070	BD_contigs_contig_68722
KGI59743	BD_contigs_contig_22931
KGI75412	BD_contigs_contig_81198
KGI75412	BD_contigs_contig_40752
KGI75412	BD_contigs_contig_81198
KGI90242	BD_contigs_contig_64931
KGI99900	BD_contigs_contig_100365
KGJ01304	BD_contigs_contig_97195
KGJ33004	BD_contigs_contig_71292
KGL03272	BD_contigs_contig_108328
KGL47638	BD_contigs_contig_107138
KGL47638	BD_contigs_contig_107138
KGL67394	BD_contigs_contig_110978
KGN29209	BD_contigs_contig_94750
KGN29209	BD_contigs_contig_93843
KGN81318	BD_contigs_contig_69291
KGN83144	BD_contigs_contig_71304
KGN99413	BD_contigs_contig_104607
KGN99413	BD_contigs_contig_96771
KGO34776	BD_contigs_contig_68181
KGP68759	BD_contigs_contig_110633
KGQ11245	BD_contigs_contig_46407
KGQ11430	BD_contigs_contig_673
KGQ80482	BD_contigs_contig_50096
KGQ80490	BD_contigs_contig_81816
KGQ80494	BD_contigs_contig_89269
KGQ80515	BD_contigs_contig_93437
KGQ80515	BD_contigs_contig_100827
KGQ80521	BD_contigs_contig_100118
KGQ80678	BD_contigs_contig_100183
KGQ80692	BD_contigs_contig_96134
KGQ80732	BD_contigs_contig_100617
KGQ80935	BD_contigs_contig_104585
KGQ80954	BD_contigs_contig_68188
KGQ80975	BD_contigs_contig_112676
KGQ80990	BD_contigs_contig_85034
KGQ81043	BD_contigs_contig_113234
KGQ81055	BD_contigs_contig_75415
KGQ81072	BD_contigs_contig_97030
KGQ81147	BD_contigs_contig_43133
KGQ81240	BD_contigs_contig_104766
KGQ81360	BD_contigs_contig_48278
KGQ81390	BD_contigs_contig_93348
KGQ81415	BD_contigs_contig_59383
KGQ81475	BD_contigs_contig_57215
KGQ81488	BD_contigs_contig_77405
KGQ81501	BD_contigs_contig_71954
KGQ81511	BD_contigs_contig_97245
KGQ81511	BD_contigs_contig_104995
KGQ81515	BD_contigs_contig_93240
KGQ81515	BD_contigs_contig_105415
KGQ81522	BD_contigs_contig_104396
KGQ81525	BD_contigs_contig_105131
KGQ81550	BD_contigs_contig_105321
KGQ81557	BD_contigs_contig_88194
KGQ81557	BD_contigs_contig_112627
KGQ81563	BD_contigs_contig_85913
KGQ81623	BD_contigs_contig_100860
KGQ81636	BD_contigs_contig_112748
KGQ81644	BD_contigs_contig_33372
KGQ81673	BD_contigs_contig_86504
KGQ81694	BD_contigs_contig_82440
KGQ81697	BD_contigs_contig_101483
KGQ81756	BD_contigs_contig_87050
KGQ81779	BD_contigs_contig_105184
KGQ81816	BD_contigs_contig_86697
KGQ81832	BD_contigs_contig_112561
KGQ81904	BD_contigs_contig_74729
KGQ81904	BD_contigs_contig_12443
KGQ81931	BD_contigs_contig_99257
KGQ82000	BD_contigs_contig_104660
KGQ82020	BD_contigs_contig_87068
KGQ82035	BD_contigs_contig_81973
KGQ82046	BD_contigs_contig_74626
KGQ82046	BD_contigs_contig_104565
KGQ82104	BD_contigs_contig_73207
KGQ82192	BD_contigs_contig_63984
KGQ82232	BD_contigs_contig_99232
KGQ82250	BD_contigs_contig_88740
KGQ82291	BD_contigs_contig_90660
KGQ82356	BD_contigs_contig_104192
KGQ82364	BD_contigs_contig_104730
KGQ82427	BD_contigs_contig_87389
KGQ82591	BD_contigs_contig_84747
KGQ82735	BD_contigs_contig_112236
KGQ82737	BD_contigs_contig_92113
KGQ82817	BD_contigs_contig_43128
KGQ82876	BD_contigs_contig_105208
KGQ82890	BD_contigs_contig_104432
KGQ82890	BD_contigs_contig_104432
KGQ82930	BD_contigs_contig_101477
KGQ82964	BD_contigs_contig_104856
KGQ82964	BD_contigs_contig_104856
KGQ83038	BD_contigs_contig_100885
KGQ83182	BD_contigs_contig_104351
KGQ83202	BD_contigs_contig_91334
KGQ83229	BD_contigs_contig_104204
KGQ83229	BD_contigs_contig_104210
KGQ83237	BD_contigs_contig_105393
KGQ83302	BD_contigs_contig_92316
KGQ83365	BD_contigs_contig_88840
KGQ83495	BD_contigs_contig_112450
KGQ83679	BD_contigs_contig_72102
KGQ83691	BD_contigs_contig_86480
KGQ83784	BD_contigs_contig_92980
KGQ83878	BD_contigs_contig_63544
KGQ83878	BD_contigs_contig_63544
KGQ83955	BD_contigs_contig_77651
KGQ83955	BD_contigs_contig_77651
KGQ83969	BD_contigs_contig_100797
KGQ84021	BD_contigs_contig_98120
KGQ84027	BD_contigs_contig_105297
KGQ84028	BD_contigs_contig_81281
KGQ84028	BD_contigs_contig_81304
KGQ84036	BD_contigs_contig_104882
KGQ84039	BD_contigs_contig_50228
KGQ84049	BD_contigs_contig_95198
KGQ84051	BD_contigs_contig_97434
KGQ84062	BD_contigs_contig_104172
KGQ84064	BD_contigs_contig_104762
KGQ84064	BD_contigs_contig_104420
KGQ84075	BD_contigs_contig_101229
KGQ84075	BD_contigs_contig_104768
KGQ84082	BD_contigs_contig_74183
KGQ84084	BD_contigs_contig_101078
KGQ84102	BD_contigs_contig_104188
KGQ84129	BD_contigs_contig_66402
KGQ84136	BD_contigs_contig_91965
KGQ84152	BD_contigs_contig_85856
KGQ84152	BD_contigs_contig_99135
KGQ84152	BD_contigs_contig_85856
KGQ84175	BD_contigs_contig_63638
KGQ84247	BD_contigs_contig_105417
KGQ84292	BD_contigs_contig_59055
KGQ84296	BD_contigs_contig_100399
KGQ84318	BD_contigs_contig_98641
KGQ84376	BD_contigs_contig_64912
KGQ84485	BD_contigs_contig_47640
KGQ84570	BD_contigs_contig_105332
KGQ84579	BD_contigs_contig_55531
KGQ84602	BD_contigs_contig_32160
KGQ84607	BD_contigs_contig_104233
KGQ84701	BD_contigs_contig_47478
KGQ84783	BD_contigs_contig_21404
KGQ84818	BD_contigs_contig_89602
KGQ84819	BD_contigs_contig_88209
KGQ84936	BD_contigs_contig_92677
KGQ84991	BD_contigs_contig_43200
KGQ85072	BD_contigs_contig_91664
KGQ85109	BD_contigs_contig_94404
KGQ85110	BD_contigs_contig_103192
KGQ85113	BD_contigs_contig_105370
KGQ85147	BD_contigs_contig_37107
KGQ85181	BD_contigs_contig_89717
KGQ85183	BD_contigs_contig_84660
KGQ85225	BD_contigs_contig_75586
KGQ85339	BD_contigs_contig_71293
KGQ85405	BD_contigs_contig_76012
KGQ85498	BD_contigs_contig_92427
KGQ85537	BD_contigs_contig_86420
KGQ85601	BD_contigs_contig_90840
KGQ85606	BD_contigs_contig_74639
KGQ85619	BD_contigs_contig_20154
KGQ85632	BD_contigs_contig_32825
KGQ85655	BD_contigs_contig_112552
KGQ85665	BD_contigs_contig_104807
KGQ85816	BD_contigs_contig_104184
KGQ85816	BD_contigs_contig_104184
KGQ85823	BD_contigs_contig_104613
KGQ85823	BD_contigs_contig_104613
KGQ85854	BD_contigs_contig_77242
KGQ85858	BD_contigs_contig_70975
KGQ85859	BD_contigs_contig_85271
KGQ85881	BD_contigs_contig_93223
KGQ85913	BD_contigs_contig_99013
KGQ85962	BD_contigs_contig_88535
KGQ85992	BD_contigs_contig_89848
KGQ86004	BD_contigs_contig_104486
KGQ86079	BD_contigs_contig_41177
KGQ86079	BD_contigs_contig_41177
KGQ86206	BD_contigs_contig_65301
KGQ86217	BD_contigs_contig_104609
KGQ86318	BD_contigs_contig_104245
KGQ86348	BD_contigs_contig_94335
KGQ86405	BD_contigs_contig_104661
KGQ86503	BD_contigs_contig_43229
KGQ86510	BD_contigs_contig_92679
KGQ86516	BD_contigs_contig_104901
KGQ86557	BD_contigs_contig_105098
KGQ86604	BD_contigs_contig_112736
KGQ86604	BD_contigs_contig_112736
KGQ86663	BD_contigs_contig_85157
KGQ86806	BD_contigs_contig_76145
KGQ86813	BD_contigs_contig_70407
KGQ86828	BD_contigs_contig_112335
KGQ86828	BD_contigs_contig_114811
KGQ86856	BD_contigs_contig_104772
KGQ86856	BD_contigs_contig_104772
KGQ86871	BD_contigs_contig_19742
KGQ86925	BD_contigs_contig_89732
KGQ86961	BD_contigs_contig_104450
KGQ86995	BD_contigs_contig_89630
KGQ86998	BD_contigs_contig_77859
KGQ87182	BD_contigs_contig_63636
KGQ87300	BD_contigs_contig_104323
KGQ87471	BD_contigs_contig_80853
KGQ87509	BD_contigs_contig_80870
KGQ87629	BD_contigs_contig_105108
KGQ87647	BD_contigs_contig_26836
KGQ87720	BD_contigs_contig_53986
KGQ87729	BD_contigs_contig_89056
KGQ87801	BD_contigs_contig_94751
KGQ87819	BD_contigs_contig_35090
KGQ87845	BD_contigs_contig_90852
KGQ87875	BD_contigs_contig_41359
KGQ87962	BD_contigs_contig_84944
KGQ87995	BD_contigs_contig_104841
KGQ88017	BD_contigs_contig_88433
KGQ88026	BD_contigs_contig_103461
KGQ88113	BD_contigs_contig_78795
KGQ88135	BD_contigs_contig_54470
KGQ88206	BD_contigs_contig_105123
KGQ88230	BD_contigs_contig_40813
KGQ88252	BD_contigs_contig_47668
KGQ88285	BD_contigs_contig_77305
KGQ88285	BD_contigs_contig_77303
KGQ88316	BD_contigs_contig_90120
KGQ88361	BD_contigs_contig_112071
KGQ88411	BD_contigs_contig_104342
KGQ88562	BD_contigs_contig_99822
KGQ88631	BD_contigs_contig_35725
KGQ88713	BD_contigs_contig_105134
KGQ88730	BD_contigs_contig_76558
KGQ88762	BD_contigs_contig_47556
KGQ88762	BD_contigs_contig_104578
KGQ88784	BD_contigs_contig_104612
KGQ88846	BD_contigs_contig_105566
KGQ88846	BD_contigs_contig_105566
KGQ88854	BD_contigs_contig_70373
KGQ88870	BD_contigs_contig_104784
KGQ88870	BD_contigs_contig_104784
KGQ89003	BD_contigs_contig_100535
KGQ89011	BD_contigs_contig_88285
KGQ89038	BD_contigs_contig_80027
KGQ89038	BD_contigs_contig_101792
KGQ89071	BD_contigs_contig_76346
KGQ89120	BD_contigs_contig_86779
KGQ89126	BD_contigs_contig_105188
KGQ89126	BD_contigs_contig_105188
KGQ89131	BD_contigs_contig_49927
KGQ89141	BD_contigs_contig_100771
KGQ89197	BD_contigs_contig_24243
KGQ89201	BD_contigs_contig_88311
KGQ89219	BD_contigs_contig_56604
KGQ89246	BD_contigs_contig_95092
KGQ89265	BD_contigs_contig_104431
KGQ89268	BD_contigs_contig_25775
KGQ89278	BD_contigs_contig_64103
KGQ89303	BD_contigs_contig_8194
KGQ89376	BD_contigs_contig_99361
KGQ89426	BD_contigs_contig_91101
KGQ89496	BD_contigs_contig_73581
KGQ89509	BD_contigs_contig_78212
KGQ89520	BD_contigs_contig_35603
KGQ89561	BD_contigs_contig_56343
KGQ89620	BD_contigs_contig_74049
KGQ89649	BD_contigs_contig_104466
KGQ89851	BD_contigs_contig_89475
KGQ89851	BD_contigs_contig_89475
KGQ89882	BD_contigs_contig_105183
KGQ89908	BD_contigs_contig_47930
KGQ90070	BD_contigs_contig_112446
KGQ90102	BD_contigs_contig_101831
KGQ90240	BD_contigs_contig_84878
KGQ90244	BD_contigs_contig_59323
KGQ90382	BD_contigs_contig_105244
KGQ90382	BD_contigs_contig_105244
KGQ90420	BD_contigs_contig_104936
KGQ90538	BD_contigs_contig_75441
KGQ90595	BD_contigs_contig_57735
KGQ90597	BD_contigs_contig_53447
KGQ90602	BD_contigs_contig_67934
KGQ90610	BD_contigs_contig_87827
KGQ90615	BD_contigs_contig_102300
KGQ90623	BD_contigs_contig_68295
KGQ90626	BD_contigs_contig_39082
KGQ90752	BD_contigs_contig_92787
KGQ90792	BD_contigs_contig_80595
KGQ90805	BD_contigs_contig_47728
KGQ90824	BD_contigs_contig_105327
KGQ90824	BD_contigs_contig_19386
KGQ90857	BD_contigs_contig_101011
KGQ90908	BD_contigs_contig_82936
KGQ90925	BD_contigs_contig_48954
KGQ90946	BD_contigs_contig_100221
KGQ90959	BD_contigs_contig_85358
KGQ90982	BD_contigs_contig_101368
KGQ91026	BD_contigs_contig_77172
KGQ91026	BD_contigs_contig_81031
KGQ91034	BD_contigs_contig_104496
KGQ91076	BD_contigs_contig_104848
KGQ91102	BD_contigs_contig_54059
KGQ91102	BD_contigs_contig_54059
KGQ91135	BD_contigs_contig_104483
KGQ91277	BD_contigs_contig_105285
KGQ91302	BD_contigs_contig_105483
KGQ91304	BD_contigs_contig_89659
KGQ91307	BD_contigs_contig_92500
KGQ91320	BD_contigs_contig_67894
KGQ91320	BD_contigs_contig_67894
KGQ91395	BD_contigs_contig_105320
KGQ91498	BD_contigs_contig_75713
KGQ91523	BD_contigs_contig_58164
KGQ91565	BD_contigs_contig_104679
KGQ91587	BD_contigs_contig_99936
KGQ91601	BD_contigs_contig_84378
KGQ91636	BD_contigs_contig_93015
KGQ91677	BD_contigs_contig_39964
KGQ91677	BD_contigs_contig_39964
KGQ91709	BD_contigs_contig_93408
KGQ91709	BD_contigs_contig_93408
KGQ91742	BD_contigs_contig_91945
KGQ91783	BD_contigs_contig_104614
KGQ91848	BD_contigs_contig_9734
KGQ91861	BD_contigs_contig_100426
KGQ91861	BD_contigs_contig_100426
KGQ91972	BD_contigs_contig_68641
KGQ92139	BD_contigs_contig_104812
KGQ92141	BD_contigs_contig_105125
KGQ92168	BD_contigs_contig_58282
KGQ92374	BD_contigs_contig_78467
KGQ92406	BD_contigs_contig_85893
KGQ92439	BD_contigs_contig_101099
KGQ92538	BD_contigs_contig_82341
KGQ92566	BD_contigs_contig_105050
KGQ92607	BD_contigs_contig_105489
KGQ92613	BD_contigs_contig_43397
KGQ92638	BD_contigs_contig_105096
KGQ92644	BD_contigs_contig_97571
KGQ92688	BD_contigs_contig_75087
KGQ95654	BD_contigs_contig_38351
KGQ95676	BD_contigs_contig_77515
KGQ95710	BD_contigs_contig_92245
KGQ95735	BD_contigs_contig_52674
KGQ95804	BD_contigs_contig_112712
KGQ95952	BD_contigs_contig_88742
KGQ95952	BD_contigs_contig_92222
KGQ96148	BD_contigs_contig_82462
KGQ96212	BD_contigs_contig_83704
KGQ96212	BD_contigs_contig_83704
KGQ96230	BD_contigs_contig_93009
KGQ96424	BD_contigs_contig_53360
KGQ96424	BD_contigs_contig_63274
KGQ96434	BD_contigs_contig_49050
KGQ96472	BD_contigs_contig_69636
KGQ96475	BD_contigs_contig_104221
KGQ96525	BD_contigs_contig_69863
KGQ96583	BD_contigs_contig_100614
KGQ96622	BD_contigs_contig_112670
KGQ96659	BD_contigs_contig_84078
KGQ96661	BD_contigs_contig_105262
KGQ96661	BD_contigs_contig_105262
KGQ96979	BD_contigs_contig_112666
KGQ96979	BD_contigs_contig_112666
KGQ96986	BD_contigs_contig_63654
KGQ96995	BD_contigs_contig_88398
KGQ97058	BD_contigs_contig_53847
KGQ97157	BD_contigs_contig_68491
KGQ97196	BD_contigs_contig_90755
KGQ97257	BD_contigs_contig_94463
KGQ97269	BD_contigs_contig_104296
KGQ97317	BD_contigs_contig_93888
KGQ97347	BD_contigs_contig_88261
KGQ97534	BD_contigs_contig_101385
KGQ97562	BD_contigs_contig_104563
KGQ97681	BD_contigs_contig_2555
KGQ97690	BD_contigs_contig_100519
KGQ97709	BD_contigs_contig_105076
KGQ97713	BD_contigs_contig_112361
KGQ97748	BD_contigs_contig_93504
KGQ97800	BD_contigs_contig_92115
KGQ97807	BD_contigs_contig_87477
KGQ97807	BD_contigs_contig_114709
KGQ97807	BD_contigs_contig_80665
KGQ97828	BD_contigs_contig_104663
KGQ97844	BD_contigs_contig_105127
KGQ97850	BD_contigs_contig_93989
KGQ97930	BD_contigs_contig_62746
KGQ98082	BD_contigs_contig_104623
KGQ98098	BD_contigs_contig_20248
KGQ98142	BD_contigs_contig_69283
KGQ98216	BD_contigs_contig_88946
KGQ98300	BD_contigs_contig_104903
KGQ98350	BD_contigs_contig_104706
KGQ98355	BD_contigs_contig_90026
KGQ98364	BD_contigs_contig_64048
KGQ98432	BD_contigs_contig_92019
KGQ98467	BD_contigs_contig_70146
KGQ98467	BD_contigs_contig_70148
KGQ98565	BD_contigs_contig_104789
KGQ98576	BD_contigs_contig_76608
KGQ98654	BD_contigs_contig_91245
KGQ98700	BD_contigs_contig_93131
KGQ98703	BD_contigs_contig_24997
KGQ98726	BD_contigs_contig_84522
KGQ98733	BD_contigs_contig_100898
KGQ98737	BD_contigs_contig_94812
KGQ98738	BD_contigs_contig_51215
KGQ98740	BD_contigs_contig_61018
KGQ98744	BD_contigs_contig_78089
KGQ98844	BD_contigs_contig_104538
KGQ98850	BD_contigs_contig_93484
KGQ98854	BD_contigs_contig_105256
KGQ98913	BD_contigs_contig_86909
KGQ98940	BD_contigs_contig_64337
KGQ98956	BD_contigs_contig_104394
KGQ99086	BD_contigs_contig_100873
KGQ99174	BD_contigs_contig_86138
KGQ99186	BD_contigs_contig_104866
KGQ99227	BD_contigs_contig_103854
KGQ99231	BD_contigs_contig_100731
KGQ99244	BD_contigs_contig_105033
KGQ99244	BD_contigs_contig_30752
KGQ99257	BD_contigs_contig_104869
KGQ99260	BD_contigs_contig_38978
KGQ99268	BD_contigs_contig_104646
KGQ99286	BD_contigs_contig_79652
KGQ99326	BD_contigs_contig_105445
KGQ99398	BD_contigs_contig_112726
KGQ99398	BD_contigs_contig_112726
KGQ99401	BD_contigs_contig_112688
KGQ99403	BD_contigs_contig_114670
KGQ99566	BD_contigs_contig_105095
KGQ99648	BD_contigs_contig_88270
KGQ99657	BD_contigs_contig_101221
KGQ99768	BD_contigs_contig_105292
KGQ99768	BD_contigs_contig_105292
KGQ99810	BD_contigs_contig_89361
KGQ99835	BD_contigs_contig_104540
KGQ99933	BD_contigs_contig_70482
KGQ99948	BD_contigs_contig_68777
KGQ99986	BD_contigs_contig_64840
KGQ99986	BD_contigs_contig_64840
KGR00004	BD_contigs_contig_104497
KGR00009	BD_contigs_contig_105632
KGR00115	BD_contigs_contig_105103
KGR00125	BD_contigs_contig_82540
KGR00223	BD_contigs_contig_6252
KGR00307	BD_contigs_contig_91100
KGR00332	BD_contigs_contig_104427
KGR00496	BD_contigs_contig_89748
KGR00566	BD_contigs_contig_82045
KGR00567	BD_contigs_contig_105757
KGR00834	BD_contigs_contig_41054
KGR00929	BD_contigs_contig_105517
KGR00929	BD_contigs_contig_79653
KGR00964	BD_contigs_contig_82487
KGR00967	BD_contigs_contig_89288
KGR00978	BD_contigs_contig_89323
KGR01084	BD_contigs_contig_91457
KGR01190	BD_contigs_contig_94388
KGR01212	BD_contigs_contig_104819
KGR01219	BD_contigs_contig_104775
KGR01241	BD_contigs_contig_100972
KGR01241	BD_contigs_contig_100972
KGR01277	BD_contigs_contig_112525
KGR01283	BD_contigs_contig_105083
KGR01290	BD_contigs_contig_104524
KGR01290	BD_contigs_contig_104524
KGR01331	BD_contigs_contig_66749
KGR01358	BD_contigs_contig_4168
KGR01372	BD_contigs_contig_112566
KGR01375	BD_contigs_contig_72957
KGR01399	BD_contigs_contig_82676
KGR01399	BD_contigs_contig_45181
KGR01519	BD_contigs_contig_92523
KGR01539	BD_contigs_contig_58948
KGR01547	BD_contigs_contig_105022
KGR01594	BD_contigs_contig_73265
KGR01602	BD_contigs_contig_104397
